variable,coef,se,z,p_value,ci_lower,ci_upper,model,outcome,n_obs,r2,sig
delta_forecast_1_wind_z,0.012396240822093115,0.006700442858242744,1.8500629114154028,0.06430448271238243,-0.0007363858605312825,0.025528867504717515,Multi: p_dismissive (standalone),mean_p_dismissive,857.0,0.13132615790766144,.
delta_wind_kt_z,-0.012193036878561877,0.008383884114502957,-1.4543422490143458,0.14585144256164395,-0.028625147793545153,0.0042390740364213995,Multi: p_dismissive (standalone),mean_p_dismissive,857.0,0.13132615790766144,
delta_fc_lag1_z,0.0012623423415973262,0.006077281615521383,0.2077149655815361,0.8354515316909857,-0.01064891074873198,0.013173595431926633,Multi: p_dismissive (standalone),mean_p_dismissive,857.0,0.13132615790766144,
delta_wind_lag1_z,-9.188368085300916e-05,0.0075956731390244255,-0.012096845028906882,0.9903483495111407,-0.01497912947167918,0.014795362109973164,Multi: p_dismissive (standalone),mean_p_dismissive,857.0,0.13132615790766144,
new_hurricane_warning,-0.0250607423464488,0.01128563185196108,-2.22058832639433,0.026378857192035244,-0.047180174319070595,-0.00294131037382701,Multi: p_dismissive (standalone),mean_p_dismissive,857.0,0.13132615790766144,*
warning_lag1,0.015830712747997612,0.009378460294398412,1.6879863272922333,0.09141385359728306,-0.0025507316594621868,0.03421215715545741,Multi: p_dismissive (standalone),mean_p_dismissive,857.0,0.13132615790766144,.
new_hurricane_watch,0.033850153528364874,0.007792420937336647,4.343984212425572,1.3992157529138989e-05,0.018577289138809197,0.04912301791792055,Multi: p_dismissive (standalone),mean_p_dismissive,857.0,0.13132615790766144,***
storm_category_z,0.0004630944088413415,0.004076731104319517,0.11359454351813097,0.9095592129946067,-0.0075271517302791125,0.008453340547961796,Multi: p_dismissive (standalone),mean_p_dismissive,857.0,0.13132615790766144,
log_n_posts,-0.005734325352381715,0.004939414475573689,-1.1609322078029705,0.24566946962120317,-0.015415399829221944,0.003946749124458515,Multi: p_dismissive (standalone),mean_p_dismissive,857.0,0.13132615790766144,
hour_sin,-0.0024449306790738034,0.005269439577569119,-0.463983056088422,0.6426598852351789,-0.012772842469819233,0.007882981111671626,Multi: p_dismissive (standalone),mean_p_dismissive,857.0,0.13132615790766144,
hour_cos,-0.0010847880655734303,0.0037448024474755243,-0.2896783156891804,0.7720623469494865,-0.008424465991842905,0.006254889860696045,Multi: p_dismissive (standalone),mean_p_dismissive,857.0,0.13132615790766144,
storm_Harvey,-0.057940647851148386,0.021945954407243506,-2.640151655105254,0.008286893517829486,-0.10095392809570372,-0.014927367606593044,Multi: p_dismissive (standalone),mean_p_dismissive,857.0,0.13132615790766144,**
storm_Ian,-0.018885101523720704,0.009076065964316198,-2.0807585134319297,0.03745601524550946,-0.03667386393509024,-0.0010963391123511614,Multi: p_dismissive (standalone),mean_p_dismissive,857.0,0.13132615790766144,*
storm_Ida,-0.024685345216492512,0.012325104646163315,-2.0028507607176236,0.04519330954475708,-0.048842106428659895,-0.0005285840043251291,Multi: p_dismissive (standalone),mean_p_dismissive,857.0,0.13132615790766144,*
storm_Irma,0.012159731128894064,0.006318055172971268,1.9246003391856359,0.05427937694863682,-0.00022342946246660216,0.024542891720254728,Multi: p_dismissive (standalone),mean_p_dismissive,857.0,0.13132615790766144,.
storm_Milton,-0.0010975333465806931,0.010696023499576863,-0.10261134398443607,0.9182714391707852,-0.022061354183545413,0.01986628749038403,Multi: p_dismissive (standalone),mean_p_dismissive,857.0,0.13132615790766144,
